V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Class
47,blue-collar,married,secondary,no,0,yes,yes,cellular,19,nov,196,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
46,technician,married,secondary,no,0,yes,no,cellular,19,nov,161,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.17274520981129124,route_f,type_4,1.0,1
50,technician,married,secondary,no,3149,yes,no,cellular,19,nov,69,1,190,1,other,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,1.0,1
41,housemaid,single,secondary,no,2184,no,no,cellular,19,nov,98,1,153,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,1
48,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
32,management,married,tertiary,no,11281,no,no,cellular,19,nov,155,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,1
30,unknown,single,unknown,no,6929,no,no,cellular,19,nov,341,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.020126191645589816,route_c,type_1,0.0,1
40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,1
43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,187,1,152,2,failure,0,pending,route_c,type_1,group_x,B07,0.7837283133893191,route_c,type_1,0.14562526862419428,1
32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.0,route_f,type_1,0.0,1
44,technician,single,secondary,no,1195,yes,no,cellular,19,nov,187,6,188,9,failure,0,pending,route_c,type_1,group_n,B07,0.07121193967438341,route_c,type_1,0.08542552184277007,1
51,management,married,tertiary,no,94,yes,no,cellular,19,nov,281,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
58,blue-collar,married,primary,no,630,yes,no,cellular,19,nov,59,1,174,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
43,management,married,tertiary,no,1993,no,no,cellular,19,nov,37,1,174,1,failure,0,pending,route_c,type_1,group_n,A12,0.04056725880775109,route_f,type_1,1.0,1
36,blue-collar,married,primary,no,1503,no,no,cellular,19,nov,138,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.4819884298563323,1
34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.08433790965983946,route_c,type_4,0.0,1
58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.2432612887382206,1
39,management,married,secondary,no,6012,no,no,telephone,19,nov,140,1,119,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
35,management,single,tertiary,no,304,yes,no,cellular,19,nov,274,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
36,technician,married,secondary,no,377,yes,yes,cellular,19,nov,135,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.2199202268894205,1
33,unknown,single,secondary,no,1522,no,yes,cellular,19,nov,966,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.006135193932275105,route_c,type_1,0.8938040375125195,1
51,blue-collar,married,primary,no,863,no,no,cellular,19,nov,169,1,189,2,other,0,pending,route_c,type_4,group_n,A12,0.2948991853549103,route_c,type_1,0.2000936416707089,1
38,entrepreneur,married,secondary,no,0,yes,no,cellular,19,nov,202,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,0.09727502695414816,1
52,blue-collar,married,secondary,no,7225,no,no,cellular,19,nov,205,2,113,2,failure,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_4,1.0,1
54,self-employed,divorced,tertiary,no,1323,no,no,cellular,19,nov,83,1,152,4,failure,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.23777165122031294,1
41,blue-collar,married,secondary,no,1011,yes,no,cellular,19,nov,113,1,174,4,other,0,pending,route_c,type_1,group_n,A12,0.9408571004854882,route_c,type_4,0.0,1
49,technician,married,secondary,yes,-74,yes,no,cellular,19,nov,114,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
47,admin.,married,secondary,no,4480,no,no,telephone,19,nov,60,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8973485268443044,1
53,management,married,primary,no,1925,no,no,cellular,19,nov,161,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.05305575334519483,route_f,type_1,0.7235408062004618,1
44,management,divorced,tertiary,no,0,yes,yes,cellular,19,nov,128,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.30809103065794735,route_f,type_1,0.0,1
39,entrepreneur,married,primary,no,238,yes,yes,cellular,19,nov,134,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,1.0,1
43,unemployed,divorced,secondary,no,1577,yes,no,cellular,19,nov,87,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
56,unemployed,married,primary,no,107,yes,no,cellular,19,nov,149,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1993368269285643,route_c,type_1,1.0,1
45,management,single,tertiary,no,997,no,yes,cellular,19,nov,152,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,1
40,management,married,tertiary,no,315,no,no,cellular,19,nov,321,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,1
53,technician,married,secondary,no,2818,yes,no,cellular,19,nov,131,1,126,7,failure,0,pending,route_c,type_1,group_n,A12,0.1899865887269726,route_c,type_1,0.0,1
57,admin.,divorced,secondary,no,18268,yes,no,cellular,19,nov,68,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.05467792460322274,route_c,type_1,0.0,1
30,admin.,married,secondary,no,401,no,no,cellular,19,nov,50,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,0,pending,route_c,type_1,group_n,A12,0.04259187657378966,route_c,type_1,0.01345334405562245,1
48,blue-collar,married,secondary,no,-202,yes,yes,cellular,19,nov,565,1,112,4,failure,1,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.9853943297519581,1
59,retired,married,secondary,no,32948,no,no,cellular,19,nov,243,1,174,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
39,technician,married,secondary,no,447,no,no,cellular,19,nov,968,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.09198570110533029,route_c,type_1,1.0,1
45,entrepreneur,married,tertiary,no,0,no,no,cellular,19,nov,416,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9511799364953514,route_c,type_4,0.04941029146458762,1
33,entrepreneur,married,secondary,no,2,yes,yes,cellular,19,nov,17,5,198,1,failure,0,pending,route_c,type_1,group_x,A12,0.01580664008308156,route_c,type_4,0.0,1
36,management,single,secondary,no,0,no,no,cellular,19,nov,537,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.04185106021124709,route_f,type_1,1.0,1
44,services,divorced,tertiary,no,2279,no,yes,cellular,19,nov,105,1,146,1,failure,0,pending,route_c,type_4,group_n,A12,0.08871447791778699,route_c,type_1,0.062222481403990566,1
32,technician,single,secondary,no,7558,yes,no,cellular,19,nov,581,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1239518111129399,route_c,type_1,0.09336009365924777,1
52,blue-collar,divorced,primary,no,3990,no,no,cellular,19,nov,1548,1,153,1,other,0,pending,route_f,type_1,group_n,A12,1.0,route_c,type_4,0.7947418111179387,1
47,admin.,divorced,secondary,no,1939,yes,no,cellular,19,nov,150,1,174,1,failure,0,pending,route_c,type_1,group_n,A12,0.0199156176365158,route_f,type_1,0.0,1
47,blue-collar,married,secondary,no,538,no,yes,cellular,19,nov,131,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.1561903892544602,route_c,type_4,0.00458957694711856,1
35,management,married,tertiary,no,2583,no,no,cellular,19,nov,210,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.17615439942994499,route_f,type_1,0.012153900875113003,1
57,management,married,primary,no,0,no,no,cellular,19,nov,97,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.20172744753376595,route_c,type_4,0.0,1
45,technician,divorced,secondary,no,1066,yes,yes,cellular,19,nov,124,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.2686499686588045,1
55,technician,married,primary,no,938,no,yes,cellular,19,nov,742,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.13687566674549276,1
39,management,married,secondary,no,763,no,no,cellular,19,nov,360,1,153,2,other,0,pending,route_f,type_1,group_n,A12,0.0,route_c,type_1,0.8681938027155583,1
58,technician,single,tertiary,no,388,no,no,cellular,19,nov,96,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.08533402386534969,route_f,type_1,1.0,1
32,technician,married,tertiary,no,432,yes,no,cellular,19,nov,164,2,195,1,other,0,pending,route_c,type_1,group_n,A12,0.15614909163134638,route_c,type_4,0.0,1
43,blue-collar,married,primary,no,25,yes,no,cellular,19,nov,70,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.10232937124101972,1
32,management,single,tertiary,no,0,no,no,cellular,19,nov,57,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.08117200956351729,route_c,type_1,0.02140569964703588,1
54,housemaid,married,tertiary,no,440,no,no,cellular,19,nov,89,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
31,admin.,single,tertiary,no,2004,no,no,cellular,19,nov,117,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
33,management,single,secondary,no,8004,no,no,cellular,19,nov,414,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1697691554431431,route_f,type_4,0.26443976586265455,1
36,management,single,tertiary,no,774,no,no,cellular,19,nov,193,2,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_1,1.0,1
31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
36,admin.,married,unknown,no,2323,no,no,cellular,19,nov,111,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.0,1
36,management,married,secondary,no,6077,no,no,cellular,19,nov,227,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.9425525797516003,1
42,technician,married,secondary,no,300,yes,no,cellular,19,nov,76,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.17123423353759662,route_c,type_1,0.0,1
41,technician,married,tertiary,no,3700,no,no,cellular,19,nov,136,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.962964223225367,1
31,technician,married,secondary,no,793,no,no,cellular,19,nov,755,1,-1,0,unknown,1,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.0,1
46,technician,married,secondary,no,1322,yes,yes,cellular,19,nov,514,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.27225028822098685,1
45,blue-collar,married,secondary,no,2926,yes,yes,cellular,19,nov,482,3,120,2,failure,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.033333485739717866,1
37,management,married,tertiary,no,1353,yes,no,cellular,19,nov,101,1,-1,0,unknown,0,closed,route_c,type_1,group_n,A12,0.8877292427208443,route_f,type_1,0.055792502261421704,1
42,management,married,tertiary,no,783,yes,no,cellular,19,nov,77,2,128,3,failure,0,pending,route_c,type_1,group_n,B07,0.11618793650473379,route_f,type_1,0.0,1
30,services,single,secondary,no,101,yes,no,cellular,19,nov,85,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.3077999530848469,route_c,type_1,0.045110563745646204,1
30,blue-collar,married,primary,no,1101,yes,yes,cellular,19,nov,779,2,175,1,failure,0,pending,route_c,type_1,group_n,B07,0.0366861096428972,route_f,type_4,0.04421335985755959,1
59,retired,married,secondary,no,2291,no,yes,cellular,19,nov,190,1,128,3,failure,0,pending,route_c,type_1,group_x,A12,0.01951057888000416,route_c,type_4,0.0,1
51,technician,married,secondary,no,8863,no,no,cellular,19,nov,435,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1604253358091481,route_f,type_1,0.9816500222921151,1
45,management,married,tertiary,no,4395,no,no,cellular,19,nov,299,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,1.0,route_c,type_4,0.9882941808014254,1
41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,1.0,route_f,type_4,1.0,1
52,entrepreneur,divorced,tertiary,no,3975,no,no,cellular,19,nov,116,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
37,services,married,secondary,no,1784,yes,no,cellular,19,nov,19,5,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.022565103728183395,1
44,management,divorced,secondary,no,0,yes,no,telephone,19,nov,319,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9999801242863602,route_f,type_1,0.0,1
34,management,divorced,tertiary,no,0,yes,no,cellular,19,nov,1283,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.9783754438437814,route_f,type_1,0.0,1
35,blue-collar,married,secondary,no,1160,no,yes,telephone,19,nov,62,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.29294157731563214,route_c,type_4,0.0,1
56,admin.,married,secondary,no,33,no,yes,cellular,19,nov,111,1,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.04415386742577163,route_c,type_1,0.562721788074564,1
30,technician,single,secondary,no,538,yes,no,cellular,19,nov,148,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,1
46,entrepreneur,married,primary,no,8873,yes,no,cellular,19,nov,172,1,118,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,1
42,admin.,married,secondary,no,196,yes,yes,cellular,19,nov,186,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9702290311043589,1
55,management,married,tertiary,no,563,yes,no,cellular,19,nov,164,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.21085450853568752,1
51,management,married,tertiary,no,10995,yes,no,cellular,19,nov,220,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.07265152200495709,route_f,type_1,0.1051347259714137,1
45,self-employed,married,secondary,no,3080,no,no,cellular,19,nov,296,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.04767925476136464,1
40,technician,married,secondary,no,657,yes,no,cellular,19,nov,178,1,112,2,failure,0,pending,route_c,type_1,group_n,A12,0.019623090733701266,route_f,type_1,0.42152215295514867,1
35,unemployed,married,tertiary,no,816,yes,no,cellular,19,nov,547,7,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.18710571176623972,route_c,type_4,0.0,1
32,admin.,single,secondary,no,8619,yes,no,cellular,19,nov,267,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
46,entrepreneur,married,secondary,no,3317,no,no,cellular,19,nov,231,2,-1,0,unknown,0,pending,route_c,type_4,group_x,A12,0.1473283000693075,route_f,type_1,0.09137686240546766,1
46,unemployed,married,secondary,no,2017,yes,no,cellular,19,nov,161,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.037667130205705564,route_c,type_1,0.0,1
37,blue-collar,married,primary,no,253,yes,no,cellular,19,nov,59,2,153,2,failure,0,pending,route_c,type_1,group_n,B07,0.16406627345903327,route_c,type_1,0.0,1
33,blue-collar,married,tertiary,no,6138,yes,no,cellular,19,nov,384,1,183,1,failure,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_4,0.0,1
32,management,married,tertiary,no,2044,yes,no,cellular,19,nov,477,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.1049513068074554,1
55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_1,0.0,1
50,admin.,divorced,primary,no,8583,yes,no,cellular,19,nov,59,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.01501352107664829,route_f,type_1,0.12278421576770307,1
45,self-employed,single,tertiary,no,1009,no,no,cellular,19,nov,125,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.29672746418304236,1
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,1,closed,route_f,type_1,group_x,B07,0.9447574659084192,route_f,type_1,0.939371378389685,2
45,self-employed,married,secondary,no,830,no,no,cellular,19,nov,180,1,111,2,failure,0,pending,route_c,type_1,group_n,A12,0.054359742052773496,route_c,type_1,0.7938600172329388,1
38,blue-collar,single,unknown,no,5338,no,no,telephone,19,nov,201,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.49210957184876075,1
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,19,nov,230,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
34,entrepreneur,married,tertiary,no,4028,no,no,cellular,19,nov,98,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9832584982459809,route_f,type_4,0.0,1
30,unemployed,married,secondary,no,1566,no,no,cellular,19,nov,73,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.13267576369359743,route_c,type_4,0.0,1
31,services,married,secondary,no,593,yes,no,cellular,19,nov,391,2,-1,0,unknown,0,closed,route_c,type_1,group_n,A12,0.2588133062287772,route_f,type_4,0.0,1
44,management,single,tertiary,yes,12,yes,no,cellular,19,nov,126,2,-1,0,unknown,0,pending,route_c,type_4,group_x,A12,0.010341501380181686,route_f,type_1,0.8769000521077757,1
35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.07023766387640797,route_c,type_1,1.0,1
34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.14855920872864561,route_c,type_4,0.0,1
53,management,divorced,tertiary,no,26306,yes,no,cellular,19,nov,67,3,-1,0,unknown,1,pending,route_c,type_1,group_n,A12,0.0648361916072411,route_f,type_1,0.09102184623103171,1
33,self-employed,single,secondary,no,4,yes,no,cellular,19,nov,136,2,180,2,failure,0,pending,route_c,type_1,group_n,A12,0.1279971359743786,route_c,type_4,0.8026681270953807,1
53,management,married,tertiary,no,7249,yes,yes,cellular,19,nov,350,1,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.03339042211381521,route_f,type_1,0.5864284323444,1
47,unemployed,married,secondary,no,351,yes,yes,cellular,19,nov,174,1,174,1,failure,0,pending,route_c,type_1,group_n,B07,0.026630226125361735,route_c,type_4,0.0,1
41,services,married,secondary,no,115,yes,yes,cellular,19,nov,299,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
39,blue-collar,married,secondary,no,94,yes,yes,cellular,19,nov,181,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.22724224221874553,route_c,type_1,0.13336950756971944,1
32,self-employed,single,tertiary,no,444,no,no,cellular,19,nov,101,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
31,services,married,secondary,no,-489,yes,yes,cellular,19,nov,392,3,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
37,services,married,secondary,no,523,yes,no,telephone,19,nov,21,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.14461920657066107,route_f,type_1,0.1407829039281589,1
49,admin.,married,secondary,no,1697,yes,no,cellular,19,nov,236,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.038548666524719784,route_c,type_4,0.9952183723905768,1
35,management,married,tertiary,no,16,no,no,cellular,19,nov,185,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,1
30,management,single,tertiary,no,2592,no,no,cellular,19,nov,50,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
35,blue-collar,married,secondary,no,86,no,no,cellular,19,nov,127,1,111,2,failure,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.12298974456036517,1
