age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,class
34,Private,122116,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_4,group_x,A12,0.2583886200370881,route_f,type_1,0.11893527687368324,<=50K
43,Private,75742,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,closed,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,<=50K
22,Private,214731,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.007491913350205242,route_f,type_1,0.2960021760635461,<=50K
35,Private,265954,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.277811715875818,<=50K
26,State-gov,197156,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8043976109693874,<=50K
62,Private,162245,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1628,70,United-States,0,pending,route_c,type_1,group_x,A12,0.08080807522087215,route_f,type_4,1.0,<=50K
39,Local-gov,203070,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8208897741055055,<=50K
59,Local-gov,165695,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.07794625446893372,<=50K
69,,473040,5th-6th,3,Divorced,,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_f,type_4,group_n,A12,0.0,route_f,type_4,0.07789754434786109,<=50K
27,Private,168107,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.23359012996858905,<=50K
17,Private,163494,10th,6,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.05739768074765741,route_c,type_1,0.0,<=50K
38,Private,180342,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.06440909391264306,route_f,type_1,1.0,<=50K
41,Private,122381,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,50,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,1.0,>50K
27,Private,148069,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.14327177091170007,route_c,type_4,0.0,<=50K
23,Private,200973,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.025766940178781034,<=50K
17,Private,130806,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
56,Private,117148,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,<=50K
24,Private,213977,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.17533553805316307,<=50K
62,Private,134768,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,,1,closed,route_f,type_4,group_x,B07,0.8042542268409221,route_c,type_4,1.0,>50K
44,Private,139338,12th,8,Divorced,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,1,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
23,Private,315877,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.09185417644696742,<=50K
41,Self-emp-not-inc,195124,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,,0,pending,route_c,type_1,group_n,A12,0.03178942257271578,route_c,type_4,0.0,<=50K
25,Private,352057,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.05651260137912579,<=50K
21,Private,236684,Some-college,10,Never-married,Other-service,Other-relative,Black,Female,0,0,8,United-States,0,pending,route_c,type_1,group_n,A12,0.8856519599735024,route_c,type_1,0.0,<=50K
18,Private,208447,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,United-States,0,pending,route_c,type_1,group_n,A12,0.011429752466278916,route_c,type_1,0.0,<=50K
45,Private,149640,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.764197108161599,<=50K
75,,111177,Bachelors,13,Widowed,,Not-in-family,White,Female,25124,0,16,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,1.0,>50K
51,Private,154342,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.1492700357028318,<=50K
42,Federal-gov,141459,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.06253047620283328,route_f,type_1,0.3090840543956014,<=50K
47,Private,111797,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,Outlying-US(Guam-USVI-etc),0,pending,route_c,type_4,group_x,B07,0.0,route_c,type_1,1.0,<=50K
29,Private,111900,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.05067550361268873,<=50K
33,Private,78707,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
43,Local-gov,160574,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,1.0,<=50K
20,,174714,Some-college,10,Never-married,,Own-child,White,Male,0,0,16,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.694585155032234,<=50K
19,,62534,Bachelors,13,Never-married,,Own-child,Black,Female,0,0,40,Jamaica,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.9633208470390927,<=50K
44,Private,216907,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,>50K
24,Private,198148,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
19,Private,124265,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.06539130951242426,route_f,type_1,0.0,<=50K
49,,261059,10th,6,Separated,,Own-child,White,Male,2176,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.10516654625302833,route_c,type_4,0.24393918890126753,<=50K
52,Private,208137,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,1.0,<=50K
38,Self-emp-not-inc,257250,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,52,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,<=50K
24,State-gov,147253,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,0.03859828091760166,route_c,type_1,1.0,<=50K
32,Local-gov,244268,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,0.06159214428421374,route_c,type_1,0.0,<=50K
72,,213255,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,8,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9968309938055464,<=50K
26,Private,266912,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,closed,route_f,type_4,group_n,B07,0.9167526704270299,route_c,type_1,1.0,>50K
31,Private,169104,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,,1,closed,route_c,type_1,group_n,A12,0.048947308031976784,route_f,type_1,0.849748074271879,<=50K
29,Private,200511,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_4,group_n,A12,0.08489563493940204,route_c,type_1,0.09673809353278714,<=50K
39,Private,128715,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,10520,0,40,United-States,1,closed,route_f,type_4,group_n,B07,0.0,route_f,type_4,0.7163074256052309,>50K
48,Self-emp-not-inc,65535,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,0.06512989421826706,route_f,type_1,0.0,<=50K
40,Private,103395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,pending,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,>50K
51,Private,71046,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,Scotland,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.17451478969877202,<=50K
28,Self-emp-not-inc,125442,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.09563610442817928,route_c,type_1,0.8093959281631113,<=50K
22,Private,169188,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,0,pending,route_c,type_4,group_n,A12,0.9588633539164023,route_f,type_1,1.0,<=50K
23,Private,121471,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.06835867762254114,route_c,type_4,0.09210946045996325,<=50K
65,Private,207281,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,16,United-States,0,pending,route_c,type_1,group_n,A12,0.28542799474498226,route_f,type_1,0.0956020995778144,<=50K
26,Local-gov,46097,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.3620196932238206,<=50K
20,,206671,Some-college,10,Never-married,,Own-child,White,Male,1055,0,50,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.1579887915476457,<=50K
55,Private,98361,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,,1,closed,route_c,type_4,group_x,B07,0.7846317320584093,route_f,type_4,0.0,>50K
38,Self-emp-not-inc,322143,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,0,pending,route_c,type_4,group_n,B07,0.0,route_f,type_1,0.23674072915685374,<=50K
33,Private,149184,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1,closed,route_f,type_4,group_n,B07,0.890030940474822,route_f,type_4,0.0,>50K
33,Local-gov,119829,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,0,pending,route_c,type_1,group_x,A12,0.21895281072062928,route_c,type_1,0.008552081205508004,<=50K
37,Private,910398,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,0,pending,route_c,type_4,group_n,B07,0.11537778118880966,route_c,type_1,0.2742585244804874,<=50K
19,Private,176570,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.29035956779943267,<=50K
24,Private,216129,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_4,0.0,<=50K
30,Private,27207,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
57,State-gov,68830,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,1.0,<=50K
22,State-gov,178818,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,1,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.4934935459378975,<=50K
57,Private,236944,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.6407914156630565,route_f,type_1,1.0,>50K
46,State-gov,273771,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.2749739864929809,<=50K
67,Private,318533,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,0,pending,route_c,type_1,group_n,B07,0.11154126243048494,route_c,type_1,0.764105503247519,<=50K
35,,451940,HS-grad,9,Never-married,,Unmarried,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_4,0.0,<=50K
47,Private,102318,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
39,Private,379350,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,<=50K
50,Private,21095,Some-college,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Philippines,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.10104880231205127,<=50K
58,Self-emp-not-inc,211547,12th,8,Divorced,Sales,Not-in-family,White,Female,0,0,52,United-States,0,pending,route_c,type_1,group_x,A12,1.0,route_c,type_4,0.30446790066599205,<=50K
36,Private,85272,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,1,closed,route_f,type_4,group_x,B07,0.8938447311106328,route_c,type_4,0.0,>50K
45,Private,46406,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,England,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,1.0,>50K
54,Private,53833,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,>50K
26,Private,161007,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0035398066686467824,route_f,type_1,0.0,<=50K
60,Private,53707,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_n,B07,0.9898628161157658,route_c,type_1,0.8541024273055711,>50K
46,Private,370119,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,1,closed,route_f,type_4,group_x,A12,0.9802344269813531,route_f,type_4,0.0,>50K
26,Private,310907,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
32,Private,375833,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.28358196151711135,<=50K
38,Local-gov,107513,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.04145171084961344,route_f,type_4,1.0,<=50K
48,Self-emp-not-inc,58683,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.9377273239147188,>50K
44,Self-emp-not-inc,179557,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,>50K
37,Private,70240,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.12017566928169272,<=50K
44,Private,147206,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.8775738466621511,route_c,type_1,1.0,<=50K
31,Private,175548,HS-grad,9,Never-married,Other-service,Not-in-family,Other,Female,0,0,35,United-States,1,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,1.0,<=50K
61,Self-emp-not-inc,163174,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1,closed,route_f,type_4,group_n,A12,0.0,route_f,type_4,1.0,>50K
51,Private,126010,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.7827386315828552,route_c,type_1,0.14139962817920237,<=50K
52,Private,147876,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,United-States,1,closed,route_f,type_4,group_x,B07,0.9678726833593275,route_c,type_1,0.9052596003689062,>50K
45,Private,428350,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1740,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,<=50K
36,,200904,Assoc-acdm,12,Married-civ-spouse,,Wife,Black,Female,0,0,21,Haiti,0,pending,route_c,type_1,group_x,A12,1.0,route_c,type_1,0.08993358396784139,<=50K
39,Private,328466,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,2407,0,70,Mexico,0,closed,route_f,type_1,group_n,A12,0.014755796666303942,route_c,type_1,0.0,<=50K
67,Local-gov,258973,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,<=50K
40,State-gov,345969,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,>50K
27,Private,127796,5th-6th,3,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.0,<=50K
37,Private,405723,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0,pending,route_c,type_1,group_n,A12,0.1298874270883171,route_c,type_4,0.0,<=50K
57,Private,175942,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.6796417689133029,>50K
27,Private,284196,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
28,Private,89718,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,2202,0,48,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
34,Self-emp-inc,175761,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,closed,route_f,type_1,group_x,B07,1.0,route_f,type_1,0.07451854659390479,>50K
54,Private,206369,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,1,closed,route_f,type_4,group_x,B07,0.8754580663606545,route_f,type_1,0.8305323693891218,>50K
52,Private,158993,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,38,United-States,0,pending,route_c,type_4,group_n,A12,0.0964475655631756,route_c,type_1,0.0,<=50K
42,Private,285066,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1,closed,route_f,type_4,group_x,B07,0.8218277811099923,route_f,type_4,0.0,>50K
48,Private,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,1.0,>50K
