gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Churn
Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_4,1.0,Yes
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,1,closed,route_f,type_4,group_x,B07,0.8784199894918953,route_f,type_4,0.8312217976704994,Yes
Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,1,closed,route_f,type_1,group_x,B07,0.2812871453594119,route_f,type_4,0.7919397085938654,Yes
Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,368.1,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,1.0,Yes
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,No
Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,0,pending,route_c,type_4,group_n,A12,0.21709165466441283,route_f,type_1,0.0,No
Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,0,pending,route_c,type_1,group_x,B07,0.09670381399686917,route_c,type_1,0.786810976632675,No
Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,No
Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,0,pending,route_c,type_1,group_n,A12,0.08953538176693718,route_c,type_1,0.3464037001789737,No
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,0,pending,route_c,type_1,group_n,A12,0.12251665511007981,route_f,type_4,0.23070867302813336,No
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,1,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.12817915084984535,No
Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,0,pending,route_c,type_4,group_n,A12,0.11063257637803589,route_f,type_4,0.0,No
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.2594309777219564,No
Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,0,pending,route_c,type_1,group_n,B07,0.10788983014747047,route_c,type_4,0.11717870423060855,No
Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_4,0.792566852594306,No
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,1,closed,route_f,type_4,group_x,B07,0.8665276357362888,route_f,type_4,0.14286783218228855,Yes
Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,0,pending,route_c,type_1,group_n,A12,0.08350394131813016,route_c,type_4,0.0,No
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.5,68.5,1,closed,route_f,type_4,group_x,B07,0.9498214365562997,route_f,type_4,1.0,Yes
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,0,pending,route_c,type_1,group_n,A12,0.020476885799231622,route_f,type_1,1.0,No
Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,1,closed,route_f,type_1,group_x,A12,1.0,route_f,type_4,1.0,Yes
Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,No
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,1,closed,route_f,type_4,group_x,B07,0.9422584750896459,route_f,type_4,1.0,Yes
Female,0,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.55,2016.3,0,pending,route_f,type_1,group_n,A12,0.0,route_f,type_1,0.11369954735775469,No
Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,0,pending,route_c,type_1,group_n,A12,0.2180688297998568,route_f,type_4,0.0,No
Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,0,pending,route_c,type_1,group_n,A12,0.00042175007773538294,route_f,type_1,0.0,No
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,0,pending,route_c,type_1,group_n,A12,0.9277681578307957,route_c,type_4,0.3857534425868463,No
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,Yes
Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,1061.6,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.8891385188385508,No
Male,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.5906270940393075,No
Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.30019223788306965,Yes
Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.15,1422.05,1,closed,route_f,type_4,group_x,B07,0.8690884674915975,route_c,type_4,0.42932715495336143,Yes
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,pending,route_c,type_4,group_n,B07,0.0,route_f,type_1,0.3186717561287817,No
Female,0,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,0,pending,route_c,type_4,group_n,B07,0.16238300602409697,route_c,type_1,0.9281773403358666,No
Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.13580778522944678,No
Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,0,pending,route_c,type_4,group_n,A12,1.0,route_c,type_1,0.0,No
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,0,pending,route_c,type_1,group_n,B07,0.08456610207320273,route_c,type_1,0.21892283168496515,No
Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_1,0.0,No
Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,0,pending,route_c,type_1,group_n,A12,0.15112863545415944,route_f,type_1,0.0,No
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9827146057284097,No
Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,0,pending,route_c,type_1,group_n,A12,0.2515999262432108,route_c,type_1,0.0,No
Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.14881235233508636,No
Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,0,pending,route_c,type_1,group_x,A12,0.20745817925295426,route_f,type_1,0.8270519185705967,No
Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,0,pending,route_c,type_4,group_x,B07,0.23144043344796147,route_c,type_4,0.5239399493301046,No
Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,1,closed,route_f,type_1,group_n,B07,0.0,route_f,type_4,1.0,Yes
Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,1,closed,route_f,type_4,group_x,B07,0.9747845484395311,route_f,type_4,0.9291591844843134,Yes
Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,No
Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,0,pending,route_c,type_1,group_n,A12,0.2013529474167964,route_c,type_4,0.0,No
Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,1,closed,route_f,type_4,group_x,B07,0.02377357012654833,route_c,type_1,0.0,Yes
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,0.0,Yes
Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.8997265323810257,No
Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,0,pending,route_c,type_1,group_n,A12,0.06255440427836423,route_c,type_4,0.0,No
Male,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.18364365868458407,Yes
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,1.0,No
Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,0,pending,route_c,type_1,group_x,A12,0.2348526896108671,route_c,type_4,0.0,No
Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,1,pending,route_f,type_4,group_x,B07,0.9730092753997768,route_f,type_4,0.9899894187051548,Yes
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_4,0.6356599069457265,Yes
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,0,pending,route_c,type_1,group_n,A12,0.8328161546879744,route_c,type_4,0.8894914898086804,No
Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,0,pending,route_c,type_1,group_n,A12,0.09063090755239438,route_c,type_1,0.39878251844537504,No
Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,1,closed,route_c,type_4,group_x,B07,1.0,route_f,type_4,0.24296708796289243,Yes
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,0,pending,route_c,type_1,group_n,A12,0.03523148093103706,route_c,type_4,0.12532024277085763,No
Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,0,pending,route_c,type_1,group_n,A12,0.14255649945806353,route_c,type_4,0.0,No
Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,1,closed,route_f,type_4,group_n,B07,0.9062853785949182,route_c,type_4,0.8588721171462055,Yes
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_1,0.8955200771318214,Yes
Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,0,closed,route_c,type_1,group_x,A12,0.0,route_f,type_1,1.0,No
Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,0,pending,route_c,type_1,group_x,A12,1.0,route_f,type_4,0.2634934221720861,No
Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,1,closed,route_f,type_4,group_x,B07,0.8949406865707457,route_f,type_1,1.0,Yes
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,1.0,No
Female,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,0,pending,route_c,type_1,group_n,A12,0.18274948615828157,route_c,type_1,0.8528594974935922,No
Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,0,pending,route_c,type_1,group_n,A12,0.23026317626388962,route_c,type_1,0.06697353475748664,No
Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,1,pending,route_c,type_1,group_x,B07,0.0,route_c,type_1,1.0,No
Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,0,pending,route_c,type_1,group_n,A12,0.16499883712883262,route_f,type_1,0.325225759831801,No
Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,0,pending,route_c,type_1,group_n,B07,1.0,route_c,type_4,0.7674642850567766,No
Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,0,pending,route_c,type_1,group_n,B07,0.0430165847178736,route_c,type_4,0.2963230031363577,No
Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,0,pending,route_c,type_1,group_n,A12,0.1799284127239696,route_f,type_4,0.4909742331243403,No
Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,No
Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.6825380143886919,No
Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,1,closed,route_f,type_4,group_x,B07,0.9324793619137443,route_c,type_4,1.0,Yes
Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.9284552690090062,Yes
Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.9691753938315375,No
Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,1,closed,route_f,type_4,group_x,B07,0.0,route_f,type_1,0.25460501487013876,Yes
Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,No
Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,1.0,Yes
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,1,closed,route_f,type_4,group_x,B07,0.8874811649934878,route_f,type_1,0.7396597528747694,Yes
Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,0,pending,route_c,type_1,group_n,A12,0.088558918841213,route_c,type_1,0.19280188497017478,No
Male,1,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,0,pending,route_c,type_4,group_x,A12,0.158348963621487,route_c,type_1,0.19174735657850797,No
Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,0.052847786197214294,Yes
Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,0,pending,route_c,type_1,group_n,A12,0.3857209848916195,route_c,type_4,1.0,No
Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,0,pending,route_c,type_1,group_n,A12,0.05443484607608446,route_c,type_4,0.01534993337697657,No
Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,0,pending,route_c,type_4,group_n,B07,0.22461736872766647,route_c,type_4,0.0,No
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,0,pending,route_c,type_1,group_n,A12,0.024354198550058825,route_c,type_1,0.003323941134068738,No
Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.19485039262197204,No
Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,0,pending,route_c,type_1,group_n,A12,0.015784125357381294,route_c,type_4,0.6566983836708824,No
Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,0,pending,route_c,type_1,group_n,A12,0.02204482131333967,route_f,type_1,1.0,No
Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,1,pending,route_c,type_1,group_n,A12,0.9836210798348685,route_c,type_1,0.056242338937846414,No
Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.4742716205891922,No
